"","ID","StudyID","Study.name","N","g","se","var","r","var_HS","comparison","age","type","Notes","Test","Model"
"150",150,1029,"Thompson,  et al. 2013 comp 2",39,0.473869636897959,0.326997174449449,0.106927152097923,0.230551806714602,0.136311558906059,"Active","adults",NA,NA,"reading span ",1
"151",151,1030,"von Bastian & Eschen 2015 comp 3",66,0.134522332658824,0.247404257519888,0.0612088666389671,0.0671095337054344,0.0714348423934029,"Active","adults",NA,NA,"binding",1
"152",152,1030,"von Bastian & Eschen 2015 comp 3",66,0.0637239693176471,0.247182445665465,0.0610991614451607,0.031845824040872,0.0706178718196007,"Active","adults",NA,NA,"Brown-Peterson",1
"153",153,1030,"von Bastian & Eschen 2015 comp 3",65,0.205464638661355,0.249698553696192,0.06234936771797,0.102194458192852,0.0735879662044377,"Active","adults",NA,NA,"Number updating",1
"154",154,1030,"von Bastian & Eschen 2015 comp 1",66,0.0620872303058824,0.247179189901943,0.0610975519205809,0.0310286674961938,0.0706009607908027,"Active","adults",NA,NA,"binding",1
"155",155,1030,"von Bastian & Eschen 2015 comp 1",66,0.382343815905882,0.249419436469701,0.0622100552888634,0.187771483836739,0.075610567456239,"Active","adults",NA,NA,"Brown-Peterson",1
"156",156,1030,"von Bastian & Eschen 2015 comp 1",65,0.164105809083665,0.249455402791101,0.0622279979816703,0.0817780735877578,0.0729825890581005,"Active","adults",NA,NA,"Number updating",1
"157",157,1030,"von Bastian & Eschen 2015 comp 2",62,-0.361673300050209,0.257157014515859,0.0661297301147097,-0.177950399127717,0.0739082028148295,"Active","adults",NA,NA,"binding",1
"158",158,1030,"von Bastian & Eschen 2015 comp 2",62,0.123190589924686,0.255275549455851,0.0651656061499864,0.0614787807275353,0.0761181530229876,"Active","adults",NA,NA,"Brown-Peterson",1
"159",159,1030,"von Bastian & Eschen 2015 comp 2",61,0.257296239455319,0.258215762138301,0.0666753798166635,0.127596569529035,0.0795598895951404,"Active","adults",NA,NA,"Number updating",1
"160",160,1031,"von Bastian & Oberauer 2013 comp 1",60,0.0690909090909091,0.259357479852911,0.067266302355653,0.0345248599038003,0.0780979829533942,"Active","adults",NA,NA,"memory updating",1
"161",161,1032,"Alloway 2012",15,1.50588235294118,0.603136744944837,0.363773933102653,0.601502696763941,0.710454953223121,"Non-Active","LD children",NA,NA,"wm for letters",1
"162",162,1033,"Alloway, et al.  2013 comp 2",62,1.03682008368201,0.272033578744005,0.0740022679642705,0.460241264075897,0.103098521505816,"Non-Active","LD children",NA,NA,"Automated working memory asessment",1
"163",163,1033,"Alloway, et al.  2013 comp 2",62,0.661589958158996,0.262085054637114,0.068688575864139,0.314058008714413,0.088410045163615,"Non-Active","LD children",NA,NA,"shape recall test",1
"164",164,1033,"Alloway, et al.  2013 comp1",55,0.828056872037915,0.282604517235156,0.0798653131617153,0.382537430998643,0.107125296165296,"Active","LD children",NA,NA,"Automated working memory asessment",1
"165",165,1033,"Alloway, et al.  2013 comp1",55,0.660473933649289,0.27840679458318,0.0775103432700809,0.313580364005616,0.100348714785906,"Active","LD children",NA,NA,"shape recall test",1
"166",166,1034,"Ang, et al 2015 comp 3",53,0.666495785221675,0.283806522019598,0.0805461419408603,0.316154812644366,0.104625514492525,"Active","LD children",NA,NA,"Back Letter Recall",1
"167",167,1034,"Ang, et al 2015 comp 1",60,0.42211434587013,0.262225216575063,0.0687620642078389,0.206507824815683,0.0845355075030402,"Active","LD children",NA,NA,"Back Letter Recall",1
"168",168,1034,"Ang, et al 2015 comp 3",53,0.186151957635468,0.276636543823435,0.0765277773785753,0.0926754145378943,0.0908768622467298,"Active","LD children",NA,NA,"Animal Updating",1
"169",169,1034,"Ang, et al 2015 comp 1",60,0.196988472415584,0.259922765035599,0.0675598437837512,0.0980199324529192,0.0798970418895054,"Active","LD children",NA,NA,"Animal Updating",1
"170",170,1034,"Ang, et al 2015 comp 2",58,0.440483061793722,0.26701440930746,0.0712966947778118,0.215086765387115,0.0880954205641607,"Non-Active","LD children",NA,NA,"Back Letter Recall",1
"171",171,1034,"Ang, et al 2015 comp 2",58,0.0461849788340807,0.263784564949401,0.0695822967055447,0.0230863346926253,0.0806648611857086,"Non-Active","LD children",NA,NA,"Animal Updating",1
"172",172,1034,"Ang, et al 2015 comp 4",51,0.692956992984615,0.290015090024218,0.0841087524417555,0.327384485745239,0.110109269127715,"Non-Active","LD children",NA,NA,"Back Letter Recall",1
"173",173,1034,"Ang, et al 2015 comp 4",51,0.0388068755692308,0.281460898026113,0.0792202371176661,0.0193997861825752,0.092315345677439,"Non-Active","LD children",NA,NA,"Animal Updating",1
"174",174,1034,"Ang, et al 2015 comp 3",53,-0.0938002975369458,0.276177687272383,0.0762741149471221,-0.0468486523621139,0.0873925735153095,"Active","LD children",NA,NA,"Letter Rotation",1
"175",175,1034,"Ang, et al 2015 comp 1",60,0.442714881194805,0.262518075105653,0.0689157397571774,0.21612577494787,0.0850537008918254,"Active","LD children",NA,NA,"Letter Rotation",1
"176",176,1034,"Ang, et al 2015 comp 2",58,0.527727239461883,0.268423863346487,0.0720513704138533,0.255131418922413,0.0905474581820947,"Non-Active","LD children",NA,NA,"Letter Rotation",1
"177",177,1034,"Ang, et al 2015 comp 4",51,-0.0540728418461538,0.28148662009343,0.0792347172916231,-0.0270265449569829,0.0913307345505704,"Non-Active","LD children",NA,NA,"Letter Rotation",1
"178",178,1035,"Ashman-East 2015",28,1.15931644854369,0.413943673985119,0.171349365232298,0.501496814368975,0.263408987639177,"Active","LD children",NA,NA,"AWMA Listening Recall",1
"179",179,1035,"Ashman-East 2015",28,0.373364370873786,0.384860403370696,0.148117530082655,0.183511854643407,0.191311541765669,"Active","LD children",NA,NA,"AWMA Spatial Recall",1
"180",180,1036,"Bergman-Nutley & Klingberg, 2014",430,0.738935314248977,0.0997548924073835,0.00995103855920865,0.346569622586384,0.0125283994922006,"Non-Active","LD children",NA,NA,"odd one out",1
"181",181,1037,"Chacko, et al. 2014",85,0.287371601208459,0.218710656714612,0.0478343513605367,0.142225138827652,0.0566853540582167,"Active","LD children",NA,NA,"listening recal",1
"182",182,1037,"Chacko, et al. 2014",85,0.0693655589123867,0.217636664632713,0.0473657177924519,0.0346619383822246,0.0543336333648488,"Active","LD children",NA,NA,"spatial recall",1
"183",183,1038,"Dunning, et al. 2013 comp 1",64,1.56080971659919,0.287483836392226,0.0826469561867921,0.615230218055689,0.12760961160968,"Active","LD children",NA,NA,"listening recall backward digit recall",1
"184",184,1038,"Dunning, et al. 2013 comp 1",64,1.04712550607287,0.268025653599724,0.0718377509875591,0.463835435789722,0.100137582101314,"Active","LD children",NA,NA,"awma mr x odd one out",1
"185",185,1038,"Dunning, et al. 2013 comp 2",64,2.24242914979757,0.321813311710317,0.103563807593962,0.74629615804977,0.178110160708993,"Non-Active","LD children",NA,NA,"listening recall backward digit recall",1
"186",186,1038,"Dunning, et al. 2013 comp 2",64,1.06688259109312,0.268653589713978,0.0721747512662067,0.470662395271393,0.101025947582722,"Non-Active","LD children",NA,NA,"awma mr x odd one out",1
"187",187,1039,"Egeland et al 2013 and Hovik et al. 2013",67,0.593050193050193,0.250710730065307,0.0628558701698793,0.284289979288673,0.0795044579197931,"Non-Active","LD children",NA,NA,"composite of verbal wm and stm measures memory measures, v",1
"188",188,1039,"Egeland et al 2013 and Hovik et al. 2013",67,0.719765244046332,0.253251079235072,0.0641361091337288,0.338621694142497,0.0832581813559662,"Non-Active","LD children",NA,NA,"manipulation WM ",1
"189",189,1039,"Egeland et al 2013 and Hovik et al. 2013",67,0.662239382239382,0.252040230298242,0.063524277688791,0.314335844508909,0.0814888243610492,"Non-Active","LD children",NA,NA,"leiter forward and backward",1
"190",190,1040,"Everts et al 2015",45,0.403707740210526,0.302952220538884,0.0917800479294406,0.197863149211002,0.114231328555194,"Non-Active","LD children",NA,NA,"ELFE Sentence Reading",1
"191",191,1040,"Everts et al 2015",45,0.148331116070175,0.300231637696219,0.0901390362737539,0.0739624207356972,0.107399893022997,"Non-Active","LD children",NA,NA,"WISC-IV Arithmetic",1
"192",192,1041,"Gray  et al. 2012",52,0.81748743718593,0.29043956178608,0.0843551390504902,0.378357522748484,0.113265117935767,"Active","LD children",NA,NA,"digit span backward",1
"193",193,1041,"Gray  et al. 2012",52,-0.0492462311557789,0.278731604467576,0.077691307329069,-0.024615654499787,0.0895108965338045,"Active","LD children",NA,NA,"spatial span",1
"194",194,1041,"Gray  et al. 2012",52,0.168419716201005,0.279196903698878,0.0779509110350406,0.0839128580658079,0.092405076644781,"Active","LD children",NA,NA,"CANTAB Spatial Total Errors ",1
"195",195,1042,"Hanson 2013",26,-0.00982308888421053,0.396019364753724,0.156831337259943,-0.00491148520192365,0.192086496346998,"Active","LD children",NA,NA,"AWMA Listening Recall",1
"196",196,1042,"Hanson 2013",26,0.546317512505263,0.403816903656507,0.163068091678729,0.263504802443368,0.220469269581953,"Active","LD children",NA,NA,"WISC-IV WMI",1
"197",197,1042,"Hanson 2013",26,-0.235996903789474,0.397483966674569,0.15799350376335,-0.117185448417627,0.189390611525441,"Active","LD children",NA,NA,"AWMA Spatial Recall",1
"198",198,1043,"Holmes, et al. 2009",42,2.39396226415094,0.410006357068145,0.168105212836291,0.767427450402511,0.304860841475152,"Active","LD children",NA,NA,"Verbal working memory from AWMA (Alloway, 2007)",1
"199",199,1043,"Holmes, et al. 2009",42,0.853584905660377,0.324804958794888,0.105498261257749,0.392536555722601,0.144913481797925,"Active","LD children",NA,NA,"Visuo-Spatial working memory from AWMA (Alloway, 2007)",1
"200",200,1044,"Klingberg,  et al. 2002",14,1.65702127659574,0.641734356176326,0.411822983897044,0.637990108409558,0.858361367830899,"Non-Active","LD children",NA,NA,"span board task",1
"201",201,1045,"Klingberg, et al. 2005",44,0.765988023952096,0.314549905949474,0.0989416433328227,0.357659717611242,0.132865352551131,"Active","LD children",NA,NA,"Span board task",1
"202",202,1046,"Soderqvist, et al.  2012",41,0.382451612903226,0.317232672678918,0.10063656861501,0.187822556309203,0.125556648943645,"Active","LD children",NA,NA,"word span backwards",1
"203",203,1046,"Soderqvist, et al.  2012",41,0.392258064516129,0.317386346655498,0.100734093043324,0.192462276974422,0.125911091161573,"Active","LD children",NA,NA,"odd one out",1
"204",204,1047,"Van der Molen,  et al. 2010, comp. 2",67,-0.147002847382239,0.245592070527886,0.0603154651061744,-0.0733036803322822,0.0680972580331552,"Active","LD children",NA,NA,"backward digit recall ",1
"205",205,1047,"Van der Molen,  et al. 2010, comp. 2",67,0.0426021698223938,0.245281727169854,0.0601631256834267,0.0212962540182404,0.0693088894722071,"Active","LD children",NA,NA,"listening recall",1
"206",206,1047,"Van der Molen,  et al. 2010, comp. 2",67,0.144944601451737,0.24558265542432,0.0603108406452602,0.0722827264119571,0.0704527008106595,"Active","LD children",NA,NA,"Spatial span ",1
"207",207,1047,"Van der Molen, et al. 2010 comp 1",67,0.22021060596139,0.246012912048502,0.0605223528945839,0.109443897613563,0.071513042978556,"Active","LD children",NA,NA,"backward digit recall ",1
"208",208,1047,"Van der Molen, et al. 2010 comp 1",67,0.0901783138841699,0.245380810307232,0.0602117420670337,0.0450433928590406,0.0697979012416896,"Active","LD children",NA,NA,"listening recall",1
"209",209,1047,"Van der Molen, et al. 2010 comp 1",67,0.170952792957529,0.24571135404507,0.0603740695066616,0.0851658427380978,0.0707981006318258,"Active","LD children",NA,NA,"Spatial span ",1
"210",210,1048,"van Dongen-Boomsma et al 2014",43,0.914126279263804,0.322977628365767,0.104314548424776,0.415699788767833,0.144925797938949,"Active","LD children",NA,NA,"adapted digit span WISC-III backward",1
"211",211,1048,"van Dongen-Boomsma et al 2014",45,0.12280701754386,0.300097450059416,0.0900584795321638,0.0612880774703804,0.106900951738417,"Active","LD children",NA,NA,"Knox cubes LDT backward",1
"212",212,1049,"Bergman-Nutley et al. (2011) - M1",49,0.885561497326203,0.301365015938128,0.0908208728313883,0.404867757939982,0.124215725604491,"Active","TD children",NA,NA,"AWMA",1
"213",213,1049,"Bergman-Nutley et al. (2011) - M2",49,0.216470588235294,0.288044546800792,0.0829696609416737,0.107606828872815,0.0994125147872019,"Active","TD children",NA,NA,"Word Span test",1
"214",214,1050,"Henry, Messer, & Nash (2014)",35,0.879389312977099,0.35730745497392,0.12766861737994,0.402504421326854,0.179308106701133,"Active","TD children",NA,NA,"WMTB-C",1
"215",215,1051,"Karbach, Strobach, & Schubert (2015)",28,0.650485436893204,0.391904927948425,0.153589472550261,0.309294831007589,0.210323139015758,"Active","TD children",NA,NA,"WM-span task",1
"216",216,1052,"Kroesbergen, Noordende, & Kolkman (2014) - M1",36,0.508444444444444,0.341282660847773,0.116473854595336,0.246385064094437,0.150538773141993,"Non-Active","TD children",NA,NA,"Odd-one-out",1
"217",217,1052,"Kroesbergen, Noordende, & Kolkman (2014) - M2",36,0.400888888888889,0.339165359801731,0.115033141289438,0.1965351329523,0.145525887545285,"Non-Active","TD children",NA,NA,"Word recall backwords",1
"218",218,1053,"Kuhn & Holling (2014) - S1",39,0,0.322317137497355,0.103888337124489,0,0.122473624155616,"Non-Active","TD children",NA,NA,"Visuospatial WM task",1
"219",219,1053,"Kuhn & Holling (2014) - S2",39,0.146938775510204,0.322770077721977,0.104180523072651,0.0732719021517251,0.125308806466017,"Active","TD children",NA,NA,"Visuospatial WM task",1
"220",220,1054,"Kun (2007) - S1 - M1",45,0.304561403508772,0.301600141910371,0.0909626456003556,0.150545178439413,0.111181950231049,"Active","TD children",NA,NA,"Span Board Task (WAIS-RNI)",1
"221",221,1054,"Kun (2007) - S1 - M2",45,0.284912280701754,0.301376543894751,0.0908278212099449,0.141032290720774,0.110637467115929,"Active","TD children",NA,NA,"Digit Span Task",1
"222",222,1054,"Kun (2007) - S2 - M1",37,0.518561151079137,0.336789707080598,0.113427306795435,0.250981493150196,0.146551691888512,"Active","TD children",NA,NA,"Span Board Task (WAIS-RNI)",1
"223",223,1054,"Kun (2007) - S2 - M2",37,0.997985611510791,0.351895621752272,0.123830528608418,0.446492470440388,0.17757131118959,"Active","TD children",NA,NA,"Digit Span Task",1
"224",224,1054,"Kun (2007) - S2 - M3",37,0.273956834532374,0.332646315016436,0.110653570894014,0.135711154002466,0.136438276934701,"Active","TD children",NA,NA,"Automated dual tasks",1
"225",225,1055,"Lee (2014)",50,0.0984293193717278,0.284439463687893,0.0809058085030564,0.049155166748095,0.0951302632292737,"Active","TD children",NA,NA,"Digital Span Backward (WISC-IV)",1
"226",226,1056,"Lindsay (2012)",11,-0.446581374368893,0.625535309968623,0.391294424017541,-0.217924058365843,0.609189412119925,"Active","TD children",NA,NA,"Backwards digits; Corsi block span; Color span",1
"227",227,1057,"Passolunghi & Costa (2016) - S1 - M1",30,0.145945945945946,0.368720370291939,0.135954711468225,0.0727794529699433,0.167365005337978,"Active","TD children",NA,NA,"Pathway recall; Word recall",1
"228",228,1057,"Passolunghi & Costa (2016) - S1 - M2",30,0.700540540540541,0.379945480691675,0.144358568298028,0.330577653773333,0.198167488902624,"Active","TD children",NA,NA,"Visuospatial dual task; Verbal dual task",1
"229",229,1057,"Passolunghi & Costa (2016) - S2 - M1",33,0.536585365853659,0.357374014518084,0.127716186252772,0.25912856608735,0.167417808504463,"Non-Active","TD children",NA,NA,"Pathway recall; Word recall",1
"230",230,1057,"Passolunghi & Costa (2016) - S2 - M2",33,0.975609756097561,0.372082961656816,0.138445730355308,0.438423632021414,0.199938133707715,"Non-Active","TD children",NA,NA,"Visuospatial dual task; Verbal dual task",1
"231",231,1058,"Pugin et al. (2015) - M1",29,0.194392523364486,0.375539765624067,0.141030115564979,0.0967403771980418,0.175618142540224,"Non-Active","TD children",NA,NA,"Letter-number sequencing task",1
"232",232,1058,"Pugin et al. (2015) - M2",28,-0.54368932038835,0.388754296673277,0.151129903181934,-0.262324577857587,0.178176333987438,"Non-Active","TD children",NA,NA,"Number span task",1
"233",233,1059,"Rode, Robson, Purviance, Geary, & Mayr (2014)",66,0.395294117647059,0.249577182557773,0.062288770053476,0.193896125825798,0.0758850610980715,"Non-Active","TD children",NA,NA,"AWMA",1
"234",234,1060,"Shavelson et al. (2008) - M1",37,0.244604316546763,0.332318794623886,0.110435781260273,0.121397606600469,0.135484064653563,"Active","TD children",NA,NA,"Composite operation span; Reading span",1
"235",235,1060,"Shavelson et al. (2008) - M2",37,0.508776978417266,0.33657611836314,0.113283483452398,0.246536414209795,0.146073041715125,"Active","TD children",NA,NA,"Span board task",1
"236",236,1061,"St Clair-Thompson, Stevens, Huth, & Bolder (2010)",254,0.608182720953327,0.128502917976871,0.0165129999285704,0.290937037675961,0.0203454636472058,"Non-Active","TD children",NA,NA,"Working Memory Test Battery for Children",1
"237",237,1062,"Studer-Luethi, Bauer, & Perrig (2016) - S1",65,0.612589641434263,0.254939083434271,0.064993936262306,0.292864960827729,0.0826418617043345,"Active","TD children",NA,NA,"Backwards recall task",1
"238",238,1062,"Studer-Luethi, Bauer, & Perrig (2016) - S2",64,0.533441295546559,0.255512656307821,0.0652867175334787,0.257711345209507,0.0817645687358472,"Non-Active","TD children",NA,NA,"Backwards recall task",1
"239",239,1063,"Thorell, Lindqvist, Bergman, Bohlin, & Klingberg (2008) - S1",31,0.672,0.372738269990789,0.138933817915727,0.318501870098068,0.188786077914319,"Active","TD children",NA,NA,"Span Board Task; Word Span Task",1
