article_no	article_author	exp	design	dep_var	sample_id	condition	mean	st_dev	reprt_est_means	raw_stats	cond_collapsed_over	cond_type	pairing	part_per_cond	stimuli_per_cond	memory_test	learning_type	stimuli_type	stimuli_relation	encode_type	manip_design	gen_task	gen_diff	memory_type	present_style	divided_attn	self_pace	filler_task	age_grp	retention_delay	gen_difficulty	gen_constraint_cons	gen_constraint_AF	gen_constraint_AS	gen_constraint_MPM	gen_task_orig	Notes
52	gregory_etal_1988	1	2x2	source_recognition	2	older_generate	0.295	0.172	1	1	0	1	72	20	20	1	1	1	2	3	1	4		2	1	2	2	2	2	1		1	2	1	2	7	
52	gregory_etal_1988	1	2x2	source_recognition	2	older_listen	0.527	0.147	1	1	0	2	72	20	20	1	1	1	2	2	1	4		2	1	2	2	2	2	1						7	
54	gardiner_hampton_1988	1a	2x2	item_free_recall	1	sort_generate	0.624		2	1	0	1	73	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	1a	2x2	item_free_recall	1	sort_read	0.383		2	1	0	2	73	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1						10	
54	gardiner_hampton_1988	1a	2x2	item_free_recall	2	rate_generate	0.708		2	1	0	1	74	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	1a	2x2	item_free_recall	2	rate_read	0.622		2	1	0	2	74	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1						10	
54	gardiner_hampton_1988	1b	2x2	item_free_recall	1	sort_generate	0.635		2	1	0	1	75	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	1b	2x2	item_free_recall	1	sort_read	0.376		2	1	0	2	75	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1						10	
54	gardiner_hampton_1988	1b	2x2	item_free_recall	2	rate_generate	0.73		2	1	0	1	76	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	1b	2x2	item_free_recall	2	rate_read	0.614		2	1	0	2	76	12	18	3	1	2	2	1	1	3		1	1	2	1	1	1	1						10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	1	learn_generate	0.694		2	1	0	1	77	12	18	3	2	2	2	1	1	3		1	1	2	2	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	1	learn_read	0.351		2	1	0	2	77	12	18	3	2	2	2	1	1	3		1	1	2	2	1	1	1						10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	2	sort_generate	0.632		2	1	0	1	78	12	18	3	1	2	2	1	1	3		1	1	2	2	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	2	sort_read	0.314		2	1	0	2	78	12	18	3	1	2	2	1	1	3		1	1	2	2	1	1	1						10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	3	rate_generate	0.621		2	1	0	1	79	12	18	3	1	2	2	1	1	3		1	1	2	2	1	1	1		2	2	2	2	10	
54	gardiner_hampton_1988	2	3x2	item_free_recall	3	rate_read	0.621		2	1	0	2	79	12	18	3	1	2	2	1	1	3		1	1	2	2	1	1	1						10	
58	gardiner_1988	1	2-way	item_recognition	1	generate	0.66		1	2	0	1	80	18	16	1	1	2	1	1	1	3		1	1	2	2	2	1	3		2	3	2	3	3	
58	gardiner_1988	1	2-way	item_recognition	1	read	0.51		1	2	0	2	80	18	16	1	1	2	1	1	1	3		1	1	2	2	2	1	3						3	
58	gardiner_1988	2	2-way	item_recognition	1	generate	0.76		1	2	0	1	81	18	16	1	1	2	1	1	1	3		1	1	2	2	2	1	3		2	3	2	3	3	
58	gardiner_1988	2	2-way	item_recognition	1	read	0.59		1	2	0	2	81	18	16	1	1	2	1	1	1	3		1	1	2	2	2	1	3						3	
62	nairne_widner_1988	1	3-way	item_recognition	1	nonword_generate	0.63		1	1	0	1	82	40	12	1	1	3	9	4	1	2		1	1	2	1	1	1	2		2	2	1	2	2	
62	nairne_widner_1988	1	3-way	item_recognition	1	nonword_read	0.63		1	1	0	2	82	40	12	1	1	3	9	4	1	2		1	1	2	1	1	1	2						2	
62	nairne_widner_1988	1	3-way	item_recognition	1	lowfreq_lowfam_generate	0.87		1	1	0	1	83	40	12	1	1	1	9	4	1	2		1	1	2	1	1	1	2		2	2	1	2	2	
62	nairne_widner_1988	1	3-way	item_recognition	1	lowfreq_lowfam_read	0.86		1	1	0	2	83	40	12	1	1	1	9	4	1	2		1	1	2	1	1	1	2						2	
62	nairne_widner_1988	1	3-way	item_recognition	1	lowfreq_highfam_generate	0.97		1	1	0	1	84	40	12	1	1	1	9	4	1	2		1	1	2	1	1	1	2		2	2	1	2	2	
62	nairne_widner_1988	1	3-way	item_recognition	1	lowfreq_highfam_read	0.93		1	1	0	2	84	40	12	1	1	1	9	4	1	2		1	1	2	1	1	1	2						2	
62	nairne_widner_1988	2	3-way	item_recognition	1	nonword_generate	0.43		1	1	0	1	85	30	12	1	1	3	9	4	1	2		1	1	2	1	1	1	3		2	2	1	2	2	
62	nairne_widner_1988	2	3-way	item_recognition	1	nonword_read	0.47		1	1	0	2	85	30	12	1	1	3	9	4	1	2		1	1	2	1	1	1	3						2	
62	nairne_widner_1988	2	3-way	item_recognition	1	lowfreq_lowfam_generate	0.77		1	1	0	1	86	30	12	1	1	1	9	4	1	2		1	1	2	1	1	1	3		2	2	1	2	2	
62	nairne_widner_1988	2	3-way	item_recognition	1	lowfreq_lowfam_read	0.79		1	1	0	2	86	30	12	1	1	1	9	4	1	2		1	1	2	1	1	1	3						2	
62	nairne_widner_1988	2	3-way	item_recognition	1	lowfreq_highfam_generate	0.9		1	1	0	1	87	30	12	1	1	1	9	4	1	2		1	1	2	1	1	1	3		2	2	1	2	2	
62	nairne_widner_1988	2	3-way	item_recognition	1	lowfreq_highfam_read	0.74		1	1	0	2	87	30	12	1	1	1	9	4	1	2		1	1	2	1	1	1	3						2	
63	mcdaniel_etal_1988	1	2x2	item_free_recall	1	category_generate	0.55		1	1	0	1	88	12	36	3	1	2	2	4	2	3		1	2	2	2	2	1	1		2	3	2	2	3	
63	mcdaniel_etal_1988	1	2x2	item_free_recall	2	category_read	0.41		1	1	0	2	88	12	36	3	1	2	2	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	1	2x2	item_free_recall	3	semantic_generate	0.27		1	1	0	1	89	12	36	3	1	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
63	mcdaniel_etal_1988	1	2x2	item_free_recall	4	semantic_read	0.31		1	1	0	2	89	12	36	3	1	2	1	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	1	2x2	item_recognition	1	category_generate	0.89		1	1	0	1	90	12	36	1	1	2	2	4	2	3		1	2	2	2	2	1	1		2	3	2	2	3	
63	mcdaniel_etal_1988	1	2x2	item_recognition	2	category_read	0.67		1	1	0	2	90	12	36	1	1	2	2	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	1	2x2	item_recognition	3	semantic_generate	0.8		1	1	0	1	91	12	36	1	1	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
63	mcdaniel_etal_1988	1	2x2	item_recognition	4	semantic_read	0.7		1	1	0	2	91	12	36	1	1	2	1	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_free_recall	1	category_generate	0.57		1	1	0	1	92	16	36	3	1	2	2	4	2	3		1	2	2	2	2	1	1		2	3	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_free_recall	2	category_read	0.43		1	1	0	2	92	16	36	3	1	2	2	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_free_recall	3	semantic_generate	0.44		1	1	0	1	93	16	36	3	1	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_free_recall	4	semantic_read	0.3		1	1	0	2	93	16	36	3	1	2	1	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_cued_recall	1	category_generate	0.63		1	1	0	1	94	16	36	2	1	2	2	4	2	3		1	2	2	2	2	1	1		2	3	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_cued_recall	2	category_read	0.53		1	1	0	2	94	16	36	2	1	2	2	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_cued_recall	3	semantic_generate	0.74		1	1	0	1	95	16	36	2	1	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_cued_recall	4	semantic_read	0.6		1	1	0	2	95	16	36	2	1	2	1	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_recognition	1	category_generate	0.88		1	1	0	1	96	16	36	1	1	2	2	4	2	3		1	2	2	2	2	1	1		2	3	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_recognition	2	category_read	0.72		1	1	0	2	96	16	36	1	1	2	2	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	2	2x2	item_recognition	3	semantic_generate	0.92		1	1	0	1	97	16	36	1	1	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
63	mcdaniel_etal_1988	2	2x2	item_recognition	4	semantic_read	0.71		1	1	0	2	97	16	36	1	1	2	1	4	2	3		1	2	2	2	2	1	1						3	
63	mcdaniel_etal_1988	3	2x2	item_free_recall	1	category_generate	0.56		1	1	0	1	98	15	36	3	2	2	2	4	2	3		1	2	2	2	1	1	2		2	3	2	2	3	
63	mcdaniel_etal_1988	3	2x2	item_free_recall	2	category_read	0.54		1	1	0	2	98	14	36	3	2	2	2	4	2	3		1	2	2	2	1	1	2						3	
63	mcdaniel_etal_1988	3	2x2	item_free_recall	3	semantic_generate	0.46		1	1	0	1	99	13	36	3	2	2	1	4	2	3		1	2	2	2	1	1	2		2	2	2	2	3	
63	mcdaniel_etal_1988	3	2x2	item_free_recall	4	semantic_read	0.43		1	1	0	2	99	13	36	3	2	2	1	4	2	3		1	2	2	2	1	1	2						3	
63	mcdaniel_etal_1988	3	2x2	item_recognition	1	category_generate	0.89		1	1	0	1	100	15	36	1	2	2	2	4	2	3		1	2	2	2	1	1	2		2	3	2	2	3	
63	mcdaniel_etal_1988	3	2x2	item_recognition	2	category_read	0.87		1	1	0	2	100	14	36	1	2	2	2	4	2	3		1	2	2	2	1	1	2						3	
63	mcdaniel_etal_1988	3	2x2	item_recognition	3	semantic_generate	0.89		1	1	0	1	101	13	36	1	2	2	1	4	2	3		1	2	2	2	1	1	2		2	2	2	2	3	
63	mcdaniel_etal_1988	3	2x2	item_recognition	4	semantic_read	0.82		1	1	0	2	101	13	36	1	2	2	1	4	2	3		1	2	2	2	1	1	2						3	
64	smith_branscome_1988	1	2-way	item_free_recall	1	generate	0.609		1	1	0	1	102	29	8	3	1	1	9	3	1	5		1	1	2	2	1	1	1		2	99	2	3	6	
64	smith_branscome_1988	1	2-way	item_free_recall	1	read	0.446		1	1	0	2	102	29	8	3	1	1	9	3	1	5		1	1	2	2	1	1	1						6	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	1	lowassoc_hard_generate	0.872		1	1	0	1	103	34	14	2	2	2	1	3	2	3	2	1	2	2	1	2	1	1	2	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	2	lowassoc_easy_generate	0.899		1	1	0	1	103	36	14	2	2	2	1	3	2	3	1	1	2	2	1	2	1	1	1	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	3	lowassoc_read	0.961		1	1	0	2	103	39	14	2	2	2	1	3	2	3	0	1	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	1	highassoc_hard_generate	0.976		1	1	0	1	104	34	14	2	2	2	1	3	2	3	2	1	2	2	1	2	1	1	2	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	2	highassoc_easy_generate	0.974		1	1	0	1	104	36	14	2	2	2	1	3	2	3	1	1	2	2	1	2	1	1	1	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_cued_recall	3	highassoc_read	0.989		1	1	0	2	104	39	14	2	2	2	1	3	2	3	0	1	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	4	lowassoc_hard_generate	0.287		1	1	0	1	105	35	14	3	2	2	1	3	2	3	2	1	2	2	1	2	1	1	2	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	5	lowassoc_easy_generate	0.367		1	1	0	1	105	40	14	3	2	2	1	3	2	3	1	1	2	2	1	2	1	1	1	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	6	lowassoc_read	0.377		1	1	0	2	105	38	14	3	2	2	1	3	2	3	0	1	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	4	highassoc_hard_generate	0.447		1	1	0	1	106	35	14	3	2	2	1	3	2	3	2	1	2	2	1	2	1	1	2	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	5	highassoc_easy_generate	0.527		1	1	0	1	106	40	14	3	2	2	0	3	2	3	1	1	2	2	1	2	1	1	1	2	2	2	2	3	
76	schmidt_cherry_1989	1	3x2x2	item_free_recall	6	highassoc_read	0.547		1	1	0	2	106	38	14	3	2	2	0	3	2	3	0	1	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	2	2x2	item_free_recall	1	generate_think	0.365		1	1	0	1	107	38	28	3	2	2	1	3	2	3		9	2	2	1	2	1	1		2	2	2	2	3	
76	schmidt_cherry_1989	2	2x2	item_free_recall	2	read_think	0.453		1	1	0	2	107	40	28	3	2	2	1	3	2	3		9	2	2	1	2	1	1						3	
76	schmidt_cherry_1989	2	2x2	item_free_recall	3	generate_write	0.33		1	1	0	1	108	37	28	3	2	2	1	4	2	3		9	2	2	1	2	1	1		2	2	2	2	3	
76	schmidt_cherry_1989	2	2x2	item_free_recall	4	read_write	0.349		1	1	0	2	108	39	28	3	2	2	1	4	2	3		9	2	2	1	2	1	1						3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	1	simultaneous_hard_gen	0.439		1	1	0	1	109	36	28	3	2	2	2	3	2	3	2	9	2	2	1	2	1	1	2	2	2	2	3	3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	2	simultaneous_easy_gen	0.498		1	1	0	1	109	38	28	3	2	2	2	3	2	3	1	9	2	2	1	2	1	1	1	2	2	2	3	3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	3	simultaneous_read	0.504		1	1	0	2	109	41	28	3	2	2	2	3	2	3	0	9	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	4	single_hard_gen	0.346		1	1	0	1	110	33	28	3	2	2	2	3	2	3	2	9	2	2	1	2	1	1	2	2	2	2	3	3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	5	single_easy_gen	0.353		1	 	0	1	110	39	28	3	2	2	2	3	2	3	1	9	2	2	1	2	1	1	1	2	2	2	3	3	
76	schmidt_cherry_1989	3	3x2	item_free_recall	6	single_read	0.439		1	1	0	2	110	40	28	3	2	2	2	3	2	3	0	9	2	2	1	2	1	1	1					3	
76	schmidt_cherry_1989	4	two-way	item_free_recall	1	generate	0.239		1	1	0	1	111	16	28	3	2	2	2	3	2	3	2	9	2	2	2	2	1	1	2	2	2	2	3	3	
76	schmidt_cherry_1989	4	two-way	item_free_recall	2	read	0.42		1	1	0	2	111	16	28	3	2	2	2	3	2	3	0	9	2	2	2	2	1	1	2					3	
76	schmidt_cherry_1989	5	two-way	item_recognition	1	generate	0.988		1	1	0	1	112	38	28	1	2	2	2	3	2	3		1	2	2	1	2	1	1		2	2	2	2	3	
76	schmidt_cherry_1989	5	two-way	item_recognition	2	read	0.934		1	1	0	2	112	40	28	1	2	2	2	3	2	3		1	2	2	1	2	1	1						3	
78	rabinowitz_1989	1	2x2x2	item_recognition	1	Young Adult/Generate/Once	0.87	0.12	1	1	0	1	113	20	12	1	2	1	9	4	1	3		1	1	2	2	2	1	1		1	1		3	3	
78	rabinowitz_1989	1	2x2x2	item_recognition	1	Young Adult/Read/Once	0.78	0.16	1	1	0	2	113	20	12	1	2	1	9	4	1	3		1	1	2	2	2	1	1						3	
78	rabinowitz_1989	1	2x2x2	item_recognition	2	Older Adult/Generate/Once	0.71	0.19	1	1	0	1	114	20	12	1	2	1	9	4	1	3		1	1	2	2	2	2	1		1	1	1	3	3	
78	rabinowitz_1989	1	2x2x2	item_recognition	2	Older Adult/Read/Once	0.52	0.21	1	1	0	2	114	20	12	1	2	1	9	4	1	3		1	1	2	2	2	2	1						3	
78	rabinowitz_1989	1	2x2x2	context_recognition	1	Young Adult/Generate/Once	0.79	0.14	1	1	0	1	115	20	12	1	2	1	9	4	1	3		2	1	2	2	2	1	1		1	1	1	3	3	
78	rabinowitz_1989	1	2x2x2	context_recognition	1	Young Adult/Read/Once	0.92	0.15	1	1	0	2	115	20	12	1	2	1	9	4	1	3		2	1	2	2	2	1	1						3	
78	rabinowitz_1989	1	2x2x2	context_recognition	2	Older Adult/Generate/Once	0.66	0.26	1	1	0	1	116	20	12	1	2	1	9	4	1	3		2	1	2	2	2	2	1		1	1	1	3	3	
78	rabinowitz_1989	1	2x2x2	context_recognition	2	Older Adult/Read/Once	0.64	0.34	1	1	0	2	116	20	12	1	2	1	9	4	1	3		2	1	2	2	2	2	1						3	
78	rabinowitz_1989	2	2x2x2	item_recognition	1	Young Adult/HighFreq./Generate	0.95	0.05	1	1	0	1	117	20	14	1	2	2	2	4	1	5	1	1	1	2	2	2	1	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_recognition	1	Young Adult/HighFreq./Read	0.8	0.14	1	1	0	2	117	20	14	1	2	2	2	4	1	5	0	1	1	2	2	2	1	1	1					10	
78	rabinowitz_1989	2	2x2x2	item_recognition	1	Young Adult/MedFreq./Generate	0.97	0.06	1	1	0	1	118	20	14	1	2	2	2	4	1	5	2	1	1	2	2	2	1	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_recognition	1	Young Adult/MedFreq./Read	0.89	0.12	1	1	0	2	118	20	14	1	2	2	2	4	1	5	0	1	1	2	2	2	1	1	2					10	
78	rabinowitz_1989	2	2x2x2	item_recognition	2	Older Adult/HighFreq./Generate	0.93	0.09	1	1	0	1	119	20	14	1	2	2	2	4	1	5	1	1	1	2	2	2	2	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_recognition	2	Older Adult/HighFreq./Read	0.66	0.21	1	1	0	2	119	20	14	1	2	2	2	4	1	5	0	1	1	2	2	2	2	1	1					10	
78	rabinowitz_1989	2	2x2x2	item_recognition	2	Older Adult/MedFreq./Generate	0.94	0.1	1	1	0	1	120	20	14	1	2	2	2	4	1	5	2	1	1	2	2	2	2	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_recognition	2	Older Adult/MedFreq./Read	0.73	0.19	1	1	0	2	120	20	14	1	2	2	2	4	1	5	0	1	1	2	2	2	2	1	2					10	
78	rabinowitz_1989	2	2x2x2	context_recognition	1	Young Adult/HighFreq./Generate	0.8	0.17	1	1	0	1	121	20	14	1	2	2	2	4	1	5	1	2	1	2	2	2	1	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	context_recognition	1	Young Adult/HighFreq./Read	0.9	0.14	1	1	0	2	121	20	14	1	2	2	2	4	1	5	0	2	1	2	2	2	1	1	1					10	
78	rabinowitz_1989	2	2x2x2	context_recognition	1	Young Adult/MedFreq./Generate	0.93	0.1	1	1	0	1	122	20	14	1	2	2	2	4	1	5	2	2	1	2	2	2	1	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	context_recognition	1	Young Adult/MedFreq./Read	0.93	0.09	1	1	0	2	122	20	14	1	2	2	2	4	1	5	0	2	1	2	2	2	1	1	2					10	
78	rabinowitz_1989	2	2x2x2	context_recognition	2	Older Adult/HighFreq./Generate	0.82	0.16	1	1	0	1	123	20	14	1	2	2	2	4	1	5	1	2	1	2	2	2	2	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	context_recognition	2	Older Adult/HighFreq./Read	0.71	0.29	1	1	0	2	123	20	14	1	2	2	2	4	1	5	0	2	1	2	2	2	2	1	1					10	
78	rabinowitz_1989	2	2x2x2	context_recognition	2	Older Adult/MedFreq./Generate	0.88	0.13	1	1	0	1	124	20	14	1	2	2	2	4	1	5	2	2	1	2	2	2	2	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	context_recognition	2	Older Adult/MedFreq./Read	0.68	0.27	1	1	0	2	124	20	14	1	2	2	2	4	1	5	0	2	1	2	2	2	2	1	2					10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	1	Young Adult/HighFreq./Generate	0.85	0.12	1	1	0	1	125	20	14	2	2	2	2	4	1	5	1	1	1	2	2	2	1	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	1	Young Adult/HighFreq./Read	0.57	0.21	1	1	0	2	125	20	14	2	2	2	2	4	1	5	0	1	1	2	2	2	1	1	1					10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	1	Young Adult/MedFreq./Generate	0.81	0.12	1	1	0	1	126	20	14	2	2	2	2	4	1	5	2	1	1	2	2	2	1	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	1	Young Adult/MedFreq./Read	0.57	0.21	1	1	0	2	126	20	14	2	2	2	2	4	1	5	0	1	1	2	2	2	1	1	2					10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	2	Older Adult/HighFreq./Generate	0.73	0.16	1	1	0	1	127	20	14	2	2	2	2	4	1	5	1	1	1	2	2	2	2	1	1	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	2	Older Adult/HighFreq./Read	0.42	0.2	1	1	0	2	127	20	14	2	2	2	2	4	1	5	0	1	1	2	2	2	2	1	1					10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	2	Older Adult/MedFreq./Generate	0.6	0.24	1	1	0	1	128	20	14	2	2	2	2	4	1	5	2	1	1	2	2	2	2	1	2	2	3	2	3	10	
78	rabinowitz_1989	2	2x2x2	item_cued_recall	2	Older Adult/MedFreq./Read	0.36	0.24	1	1	0	2	128	20	14	2	2	2	2	4	1	5	0	1	1	2	2	2	2	1	2					10	
80	greenwald_johnson_1989	1	two-way	item_free_recall	1	generate	0.24		1	1	0	1	129	32	12	3	1	2	3	4	1	3		1	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	item_free_recall	1	read	0.089		1	1	0	2	129	32	12	3	1	2	3	4	1	3		1	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	1	two-way	cue_free_recall	1	generate	0.06		1	1	0	1	130	32	12	3	1	2	3	4	1	3		6	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	cue_free_recall	1	read	0.026		1	1	0	2	130	32	12	3	1	2	3	4	1	3		6	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	1	two-way	item_cued_recall	2	generate	0.365		1	1	0	1	131	16	12	2	1	2	3	4	1	3		1	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	item_cued_recall	2	read	0.151		1	1	0	2	131	16	12	2	1	2	3	4	1	3		1	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	1	two-way	cue_cued_recall	3	generate	0.177		1	1	0	1	132	16	12	2	1	2	3	4	1	3		6	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	cue_cued_recall	3	read	0.094		1	1	0	2	132	16	12	2	1	2	3	4	1	3		6	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	1	two-way	item_recognition	2	generate			1	2	0	1	133	16	12	1	1	2	3	4	1	3		1	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	item_recognition	2	read			1	2	0	2	133	16	12	1	1	2	3	4	1	3		1	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	1	two-way	cue_recognition	3	generate			1	2	0	1	134	16	12	1	1	2	3	4	1	3		6	1	2	2	1	1	2		3	3	3	3	3	
80	greenwald_johnson_1989	1	two-way	cue_recognition	3	read			1	2	0	2	134	16	12	1	1	2	3	4	1	3		6	1	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	item_cued_recall	1	generate	0.903		1	1	0	1	135	22	15	2	1	2	1	1	2	3		1	1	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	item_cued_recall	2	read	0.736		1	1	0	2	135	22	15	2	1	2	1	1	2	3		1	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	cue_cued_recall	1	generate	0.779		1	1	0	1	136	22	15	2	1	2	1	1	2	3		6	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	cue_cued_recall	2	read	0.676		1	1	0	2	136	22	15	2	1	2	1	1	2	3		6	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	item_recognition	1	generate			1	2	0	1	137	22	15	1	1	2	1	1	2	3		1	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	item_recognition	2	read			1	2	0	2	137	22	15	1	1	2	1	1	2	3		1	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	cue_recognition	1	generate			1	2	0	1	138	22	15	1	1	2	1	1	2	3		6	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	cue_recognition	2	read			1	2	0	2	138	22	15	1	1	2	1	1	2	3		6	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	item_cued_recall	2	generate	0.885		1	1	0	1	139	22	15	2	2	2	1	1	2	3		1	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	item_cued_recall	1	read	0.755		1	1	0	2	139	22	15	2	2	2	1	1	2	3		1	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	cue_cued_recall	2	generate	0.803		1	1	0	1	140	22	15	2	2	2	1	1	2	3		6	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	cue_cued_recall	1	read	0.745		1	1	0	2	140	22	15	2	2	2	1	1	2	3		6	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	item_recognition	2	generate			1	2	0	1	141	22	15	1	2	2	1	1	2	3		1	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	item_recognition	1	read			1	2	0	2	141	22	15	1	2	2	1	1	2	3		1	2	2	2	1	1	2						3	
80	greenwald_johnson_1989	2	two-way	cue_recognition	2	generate			1	2	0	1	142	22	15	1	2	2	1	1	2	3		6	2	2	2	1	1	2		2	3	2	2	3	
80	greenwald_johnson_1989	2	two-way	cue_recognition	1	read			1	2	0	2	142	22	15	1	2	2	1	1	2	3		6	2	2	2	1	1	2						3	
85	schmidt_1990	1	two-way	item_free_recall	1	generate_high	0.28		1	1	1	1	143	34	6	3	2	1	9	3	2	3		1	2	2	2	1	1	2		1	1	1	2	3	
85	schmidt_1990	1	two-way	item_free_recall	2	read_high	0.24		1	1	1	2	143	34	6	3	2	1	9	3	2	3		1	2	2	2	1	1	2						3	
