comp_ID,study_ID,dam_ID,animal_ID,Reference,species,strain,manip_type,manip_direction,nom_manip_val,exp,control,manip_parameter,vitmin_eql,adlib_con,adlib_exp,diet_con,diet_exp,dam_diet_start_dPC,dam_diet_end_dPC,diet_label,age_mating,n_con_dam,n_exp_dam,multi_use_con,dam_housing,temperature,photoperiod,litter_size,litter_size_equalized,crossfostered,sex,housing,bodymass_mean_contr,bodymass_SE_contr,bodymass_mean_exp,bodymass_SE_exp,bm_N_contr,bm_N_exp,bm_dPP,offspring_diet,offspring_con_adlib,offspring_diet_level,offspring_diet_end_dPP,post_diet_adlib,response_age_dPP,authors_behaviour_classification,our_behaviour_classification,response_test,time_trial,measure,unit,high_better,night/day,comparison,exp_mean,exp_se,exp_n,con_mean,con_se,con_n,con_ID,percentage,Data_source,measure_comments,SE_imputed,Comments
comp_73,s_06,D_12,A_15,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,ANXIETY,Open_Field,10,Latency_enter_Inner,sec,no,day,con_exp_4mo,481.89,75.59,7,382.68,80.31,7,con_22,no,"Fig. 7 e,f,g,h","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_74,s_06,D_12,A_15,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,EXPLORATION,Open_Field,10,Rearing,#,yes,day,con_exp_4mo,18.32,5.55,7,20.6,3.27,7,con_23,no,"Fig. 7 e,f,g,h","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_75,s_06,D_12,A_16,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,ANXIETY,EPM,10,Closed_arm_entries,#,no,day,con_exp_4mo,10.28,1.11,7,5.54,0.7,7,con_24,no,"Fig. 7 a,b,c,d","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_76,s_06,D_12,A_16,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,ANXIETY,EPM,10,Open_arm_entries,#,yes,day,con_exp_4mo,2.67,0.45,7,1.57,0.94,7,con_25,no,"Fig. 7 a,b,c,d","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_77,s_06,D_12,A_16,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,ANXIETY,EPM,10,Open_arm_time,sec,yes,day,con_exp_4mo,47.53,10.97,7,24.37,7.92,7,con_26,no,"Fig. 7 a,b,c,d","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_78,s_06,D_12,A_16,Nolan et al. (2001),rats,Wistar,protein,-,0%,0%,?,protein free diet,no,yes,yes,Nolan_control,TD_93328_Harland_Teklad,1,22,pre,NA,NA,NA,no,NA,NA,14,NA,yes,yes,m,group,384.1,4.47,337.9,4.2,NA,NA,84,control,yes,Nolan_control,0,yes,122,ANXIETY,ANXIETY,EPM,10,Latency_enter_open_arm,sec,no,day,con_exp_4mo,192,60.8,7,329.6,70.4,7,con_27,no,"Fig. 7 a,b,c,d","no true sample size but range 7-13, researchers cannot be reached for exact sample sizes",no,Extracted data for 4 months only.
comp_82,s_07,D_13,A_18,Simonson et al. (1971),rats,McCollum,calorie,-,50%,50%,100%,intake,no,yes,no,Purina_lab_chow,50%_Purina_lab_chow,1,22,pre,135,NA,NA,no,group,NA,NA,8,yes,yes,m,NA,430.11,NA,412.11,NA,12,9,26,control,yes,Purina_lab_chow,0,NA,26,ANXIETY,ANXIETY,Open_Field,6,Latency_move,sec,no,day,con_exp,31.84,NA,9,11.43,NA,12,con_28,no,Fig. 2,"S.E.M. or S.D. missing, researchers cannot be reached for missing info.",yes,NA
comp_83,s_07,D_13,A_18,Simonson et al. (1971),rats,McCollum,calorie,-,50%,50%,100%,intake,no,yes,no,Purina_lab_chow,50%_Purina_lab_chow,1,22,pre,135,NA,NA,no,group,NA,NA,8,yes,yes,m,NA,430.11,NA,412.11,NA,12,9,26,control,yes,Purina_lab_chow,0,NA,26,ANXIETY,ACTIVITY,Open_Field,6,Square_crossed,#,yes,day,con_exp,1.94,NA,9,3.02,NA,12,con_29,no,Fig. 3,"S.E.M. or S.D. missing, researchers cannot be reached for missing info.",yes,NA
comp_84,s_07,D_13,A_18,Simonson et al. (1971),rats,McCollum,calorie,-,50%,50%,100%,intake,no,yes,no,Purina_lab_chow,50%_Purina_lab_chow,1,22,pre,135,NA,NA,no,group,NA,NA,8,yes,yes,m,NA,430.11,NA,412.11,NA,12,9,26,control,yes,Purina_lab_chow,0,NA,26,ANXIETY,ANXIETY,Open_Field,6,Time _spent_Center_quare,sec,yes,day,con_exp,1.01,NA,9,1.78,NA,12,con_30,no,Fig. 4,"S.E.M. or S.D. missing, researchers cannot be reached for missing info.",yes,NA
comp_85,s_07,D_13,A_18,Simonson et al. (1971),rats,McCollum,calorie,-,50%,50%,100%,intake,no,yes,no,Purina_lab_chow,50%_Purina_lab_chow,1,22,pre,135,NA,NA,no,group,NA,NA,8,yes,yes,m,NA,430.11,NA,412.11,NA,12,9,26,control,yes,Purina_lab_chow,0,NA,26,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,con_exp,4.2,NA,9,3.61,NA,12,con_31,no,Fig. 5,"S.E.M. or S.D. missing, researchers cannot be reached for missing info.",yes,NA
comp_86,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,#,yes,day,con_exp,2.6,0.36,15,3.38,0.32,8,con_32,no,Table 1,NA,no,NA
comp_87,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Closed_arm_entries,#,no,day,con_exp,9.78,0.97,15,6.25,0.45,8,con_33,no,Table 1,NA,no,NA
comp_88,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Open_arm_time,sec,yes,day,con_exp,30.37,5.01,15,38.6,6.15,8,con_34,no,Table 1,NA,no,NA
comp_89,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Closed_arm_time,sec,no,day,con_exp,230.55,6.86,15,229.3,10.29,8,con_35,no,Table 1,NA,no,NA
comp_90,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Ratio_Open_Closed_entries,#,yes,day,con_exp,0.31,0.06,15,0.55,0.5,8,con_36,no,Table 2,NA,no,NA
comp_91,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,EPM,5,Ratio_Open_Closed_time,#,yes,day,con_exp,0.14,0.02,15,0.18,0.04,8,con_37,no,Table 2,NA,no,NA
comp_92,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ACTIVITY,Open_Field,5,Ambulation,?,yes,day,con_exp,54.14,4.92,7,78.42,4.16,12,con_38,no,Table 3,NA,no,NA
comp_93,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,EXPLORATION,Open_Field,5,Rearings,#,yes,day,con_exp,19.29,3.16,7,27.83,2.26,12,con_39,no,Table 3,NA,no,NA
comp_94,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ACTIVITY,Open_Field,5,Grooming,#,yes,day,con_exp,6.86,0.55,7,6.42,0.71,12,con_40,no,Table 3,NA,no,NA
comp_95,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ACTIVITY,Open_Field,5,Licking,#,yes,day,con_exp,3.14,0.86,7,1.58,0.47,12,con_41,no,Table 3,NA,no,NA
comp_96,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ACTIVITY,Open_Field,5,Scratching,#,yes,day,con_exp,0.29,0.18,7,0.25,0.13,12,con_42,no,Table 3,NA,no,NA
comp_97,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,Open_Field,5,Defaecation,#,no,day,con_exp,5.43,0.57,7,3.17,0.69,12,con_43,no,Table 3,NA,no,NA
comp_98,s_08,D_14,A_19,Jaiswal et al. (1996),rats,Charles_Foster,calorie,-,50%,50%,100%,intake,no,NA,NA,Brook_BondLipton,50%_Brook_BondLipton,1,22,pre,NA,NA,NA,no,NA,NA,NA,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,NA,Brook_Bondlipton,0,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Total_immobility,sec,no,day,con_exp,125.47,4.99,10,65.23,6.46,12,con_44,no,Table 4,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,NA
comp_99,s_09,D_15,A_20,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,coconut_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,384.03,7.07,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ACTIVITY,ACTIVITY,Open_Field,5,Square_crossed,#,yes,day,con_coconut,39.63,6.1,10,24.09,3.66,9,con_45,no,Fig. 2,NA,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_100,s_09,D_15,A_20,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,coconut_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,384.03,7.07,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Immobility,sec,yes,day,con_coconut,143.7,17.02,10,134.09,17.02,9,con_46,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_101,s_09,D_15,A_20,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,coconut_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,384.03,7.07,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Swimming,sec,no,day,con_coconut,87.68,15.96,10,74.87,13.83,9,con_47,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_102,s_09,D_15,A_20,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,coconut_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,384.03,7.07,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Climbing,sec,no,day,con_coconut,72.08,9.57,10,92.25,14.89,9,con_48,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_103,s_09,D_16,A_21,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,fish_oil_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,367.54,11.78,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ACTIVITY,ACTIVITY,Open_Field,5,Square_crossed,#,yes,day,con_fish_oil,34.85,4.06,10,24.09,3.66,9,con_45,no,Fig. 2,NA,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_104,s_09,D_16,A_21,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,fish_oil_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,367.54,11.78,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Immobility,sec,yes,day,con_fish_oil,159.7,11.7,10,134.09,17.02,9,con_46,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_105,s_09,D_16,A_21,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,fish_oil_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,367.54,11.78,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Swimming,sec,no,day,con_fish_oil,83.46,11.7,10,74.87,13.83,9,con_47,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_106,s_09,D_16,A_21,"Borsonelo, Suchecki & Galduroz (2011b)",rats,Wistar,calorie,+,2.5,17.20%,6.80%,% fat in diet,no,yes,yes,Nuvilab_rat_chow,fish_oil_Nuvilab_rat_chow,-14,43,pre+lact,60,8,5,yes,NA,23,12,10,yes,no,m,NA,393.45,2.36,367.54,11.78,9,10,90,control,NA,Nuvilab_rat_chow,21,NA,90,ANXIETY,ANXIETY,Forced_swim_test,5,Climbing,sec,no,day,con_fish_oil,58.29,5.32,10,92.25,14.89,9,con_48,no,Fig. 2,They had a 15 min pre-test 24 h earlier before the 5 min test.,no,Did not extract data for the prenataly stressed animals (some dams were stressed using bright light during pregnancy).
comp_107,s_10,D_17,A_22,"Almeida, Tonkiss & Galler (1996)",rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,no,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,22,pre,NA,NA,NA,no,single,22.7,12,8,yes,yes,m,pair,423,5,408,249,8,8,70,control,yes,Rat_Chow_PMI_foods_#5001,21,yes,70,ANXIETY,ANXIETY,Elev_T_maze,5,Latency_emerge_closed_arm,sec,no,night,6/25_25/25m,23.46,1.68,8,58.66,36.87,8,con_49,no,Fig. 1,Extracted latency to emerge (avoidance) baseline only. Extracted time spent in open arm (escape) 1 only. ,no,NA
comp_108,s_10,D_17,A_22,"Almeida, Tonkiss & Galler (1996)",rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,no,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,22,pre,NA,NA,NA,no,single,22.7,12,8,yes,yes,m,pair,423,5,408,249,8,8,70,control,yes,Rat_Chow_PMI_foods_#5001,21,yes,70,ANXIETY,ANXIETY,Elev_T_maze,5,Time_in_open_arm,sec,yes,night,6/25_25/25m,30.28,9.78,8,30.75,6.22,8,con_50,no,Fig. 2,Extracted latency to emerge (avoidance) baseline only. Extracted time spent in open arm (escape) 1 only. ,no,NA
comp_109,s_10,D_17,A_23,"Almeida, Tonkiss & Galler (1996)",rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,no,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,22,pre,NA,NA,NA,no,single,22.7,12,8,yes,yes,f,pair,264,6,249,6,8,8,70,control,yes,Rat_Chow_PMI_foods_#5002,21,yes,70,ANXIETY,ANXIETY,Elev_T_maze,5,Latency_emerge_closed_arm,sec,no,night,6/25_25/25f,15.08,3.35,8,15.08,1.68,8,con_51,no,Fig. 1,Extracted latency to emerge (avoidance) baseline only. Extracted time spent in open arm (escape) 1 only. ,no,NA
comp_110,s_10,D_17,A_23,"Almeida, Tonkiss & Galler (1996)",rats,Sprague-Dawley,protein,-,24%,6%,25%,protein content,no,yes,yes,Teklad_isocal_25Casein,Teklad_isocal_6Casein,-35,22,pre,NA,NA,NA,no,single,22.7,12,8,yes,yes,f,pair,264,6,249,6,8,8,70,control,yes,Rat_Chow_PMI_foods_#5002,21,yes,70,ANXIETY,ANXIETY,Elev_T_maze,5,Time_in_open_arm,sec,yes,night,6/25_25/25f,47.84,24,8,28.31,7.55,8,con_52,no,Fig. 2,Extracted latency to emerge (avoidance) baseline only. Extracted time spent in open arm (escape) 1 only. ,no,NA
comp_111,s_11,D_18,A_24,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D12492,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,f,NA,300,4.97,308.29,11.6,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_open_arm,sec,yes,day,LFD_SFD_f,41.75,12.37,8,32.47,10.82,8,con_53,no,Fig. 9,NA,no,NA
comp_112,s_11,D_18,A_24,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,f,NA,300,4.97,308.29,11.6,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_closed_arm,sec,no,day,LFD_SFD_f,227.32,21.65,8,244.33,13.92,8,con_54,no,Fig. 9,NA,no,NA
comp_113,s_11,D_19,A_25,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,f,NA,300,4.97,303.31,6.63,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_open_arm,sec,yes,day,LFD_TFD_f,13.92,4.64,8,32.47,10.82,8,con_53,no,Fig. 9,NA,no,NA
comp_114,s_11,D_19,A_25,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,f,NA,300,4.97,303.31,6.63,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_closed_arm,sec,no,day,LFD_TFD_f,273.71,7.73,8,244.33,13.92,8,con_54,no,Fig. 9,NA,no,NA
comp_115,s_11,D_18,A_26,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,m,NA,429.28,9.94,560.22,16.57,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_open_arm,sec,yes,day,LFD_SFD_m,18.56,10.82,8,77.32,24.74,8,con_55,no,Fig. 9,NA,no,NA
comp_116,s_11,D_18,A_26,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,m,NA,429.28,9.94,560.22,16.57,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_closed_arm,sec,no,day,LFD_SFD_m,273.71,10.82,8,196.39,26.29,8,con_56,no,Fig. 9,NA,no,NA
comp_117,s_11,D_19,A_27,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,m,NA,429.28,9.94,442.54,14.92,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_open_arm,sec,yes,day,LFD_TFD_m,13.92,6.18,8,77.32,24.74,8,con_55,no,Fig. 9,NA,no,NA
comp_118,s_11,D_19,A_27,Bilbo & Tsang (2010),rats,Sprague-Dawley,calorie,+,8.1,34.90%,4.30%,% fat in diet,no,yes,yes,Research_diets_D12450B,Research_diets_D06061202,-49,43,pre+lact,60,NA,NA,yes,pair,22,12,12,yes,no,m,NA,429.28,9.94,442.54,14.92,8,8,90,control,yes,Rat_Chow_Lab_Diet_5001,21,yes,90,ANXIETY,ANXIETY,EPM,5,Time_in_closed_arm,sec,no,day,LFD_TFD_m,272.17,10.82,8,196.39,26.29,8,con_56,no,Fig. 9,NA,no,NA
comp_119,s_12,D_20,A_28,Levay et al. (2010),rats,Lister,calorie,-,75%,25%,100%,intake,no,yes,no,Barastoc,25%_Barastoc,0,21,pre,70,15,15,yes,single,22,12,8,yes,no,both,m_ind_f_group,292.58,NA,288.34,NA,12,12,70,control,yes,Barastoc,0,yes,70,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,%,yes,day,con_exp_G,44.06,4.74,12,39.32,4.74,12,con_57,yes,Fig. 6,NA,no,NA
comp_120,s_12,D_20,A_28,Levay et al. (2010),rats,Lister,calorie,-,75%,25%,100%,intake,no,yes,no,Barastoc,25%_Barastoc,0,21,pre,70,15,15,yes,single,22,12,8,yes,no,both,m_ind_f_group,292.58,NA,288.34,NA,12,12,70,control,yes,Barastoc,0,yes,70,ANXIETY,ANXIETY,EPM,5,Open_arm_duration,%,yes,day,con_exp_G,38.85,3.89,12,32.2,4.76,12,con_58,yes,Fig. 6,NA,no,NA
comp_121,s_12,D_20,A_28,Levay et al. (2010),rats,Lister,calorie,-,75%,25%,100%,intake,no,yes,no,Barastoc,25%_Barastoc,0,21,pre,70,15,15,yes,single,22,12,8,yes,no,both,m_ind_f_group,292.58,NA,288.34,NA,12,12,70,control,yes,Barastoc,0,yes,70,ANXIETY,ANXIETY,Open_Field,10,Central_zone_entries,#,yes,day,con_exp_G,12.77,1.39,12,20.17,3.33,12,con_59,no,Fig. 7,NA,no,NA
comp_122,s_12,D_20,A_28,Levay et al. (2010),rats,Lister,calorie,-,75%,25%,100%,intake,no,yes,no,Barastoc,25%_Barastoc,0,21,pre,70,15,15,yes,single,22,12,8,yes,no,both,m_ind_f_group,292.58,NA,288.34,NA,12,12,70,control,yes,Barastoc,0,yes,70,ANXIETY,ANXIETY,Open_Field,10,Central_zone_duration,%,yes,day,con_exp_G,9.33,1.68,12,11.25,2.32,12,con_60,yes,Fig. 7,NA,no,NA
